fips,cases,deaths
35061,6441,96
46047,527,15
46049,360,13
46051,974,38
46053,539,29
46055,251,10
46057,712,38
51510,10328,118
46059,338,6
51520,1219,29
46061,363,4
51530,838,15
46063,91,1
51540,3624,44
46065,2299,36
51550,18233,187
46067,788,24
46069,138,1
51570,1352,41
46071,279,14
27001,1187,33
27003,33231,384
51580,632,10
27005,3107,41
46073,272,16
27007,3372,51
27009,4457,90
27011,516,3
27013,5926,35
51590,4317,103
27015,2438,37
46075,85,0
27017,3001,49
27019,7678,40
51595,616,39
27021,2193,24
27023,1363,35
51600,490,13
27025,4975,45
46077,639,14
27027,6899,87
27029,719,14
27031,119,0
27033,1347,20
51610,352,7
27035,5192,81
46079,1191,17
27037,36180,389
27039,1521,4
27041,3923,68
27043,1228,17
51620,985,26
27045,1371,8
46081,2823,45
27047,2801,24
27049,3851,68
27051,491,8
27053,100538,1584
51630,1780,19
27055,1572,14
27057,1606,40
27059,3053,54
27061,3125,46
27063,934,10
51640,995,46
27065,1073,19
27067,5790,74
27069,408,21
27071,618,11
27073,683,16
51650,8651,111
27075,736,18
46087,740,24
27077,219,1
27079,2348,20
27081,506,2
27083,3129,44
51660,5715,79
27085,3388,49
27087,441,7
27089,778,15
27091,1890,28
27093,2069,34
51670,2094,43
27095,2268,47
27097,3241,47
27099,4033,31
27101,943,8
51678,1108,23
27103,2570,41
51680,6897,117
27105,3866,47
27107,476,8
51683,4002,39
27109,11772,88
51685,1124,11
27111,4817,70
27113,1332,16
51690,1507,56
27115,2820,16
27117,1014,24
27119,3426,62
27121,802,5
27123,43006,800
51700,11468,161
27125,362,5
27127,1467,27
27129,1493,40
27131,6690,91
27133,1157,14
51710,14898,189
27135,1800,17
27137,14769,262
27139,13241,107
27141,8707,73
27143,1171,10
51720,238,6
27145,18714,201
27147,2995,11
27149,741,8
27151,880,18
27153,2473,30
51730,3150,52
27155,303,5
27157,1861,3
27159,1306,20
51735,719,14
27161,2088,17
27163,22027,255
51740,7666,140
27165,1171,8
27167,671,10
27169,4174,49
27171,12500,115
27173,976,17
51750,1888,14
51760,14829,191
19001,806,28
51770,7564,149
19003,317,4
19005,1396,46
19007,1226,47
51775,1879,41
19009,467,9
19011,2365,54
19013,14857,290
19015,2408,30
19017,2647,54
19019,1750,30
19021,4098,36
51790,2431,66
19023,1576,31
19025,1283,11
19027,2655,48
19029,1260,51
19031,1684,23
51800,6901,151
19033,4971,81
19035,1442,35
19037,1182,13
19039,940,20
19041,1830,25
51810,30595,302
19043,1594,53
19045,4975,84
19047,2503,35
19049,10070,90
19051,753,23
51820,2141,31
19053,558,9
19055,1848,39
19057,4245,61
19059,2009,38
19061,12344,194
51830,524,9
19063,1142,40
19065,1768,35
19067,1469,40
19069,1088,19
19071,554,9
51840,2460,34
19073,724,10
19075,1313,30
19077,1083,28
19079,1734,42
19081,1371,29
19083,1684,39
19085,1664,69
19087,2791,37
19089,988,21
19091,1122,25
19093,805,32
19095,1381,23
19097,2092,38
19099,3794,66
19101,1272,32
19103,13036,73
19105,2842,54
19107,914,29
19109,1967,54
19111,3526,52
19113,19355,312
19115,1218,41
19117,701,21
19119,1452,41
19121,1405,18
19123,2134,46
19125,3379,69
19127,4602,72
19129,1476,20
19131,1194,40
19133,761,27
19135,889,28
19137,964,36
19139,4193,91
19141,1791,58
19143,676,14
19145,1764,19
19147,999,21
19149,3652,77
19151,807,19
19153,51303,549
19155,9767,143
19157,1466,30
19159,500,20
19161,1171,18
19163,16986,207
19165,1148,33
19167,4757,69
19169,9487,45
19171,2004,65
19173,638,12
19175,1184,31
19177,534,18
19179,3964,108
19181,5056,74
19183,2386,47
19185,449,21
19187,4907,87
19189,1288,30
19191,1807,27
19193,13683,211
11001,40598,1017
19195,655,7
19197,1730,31
02997,179,0
02998,65,1
44001,4172,130
44003,15199,316
44005,5116,34
44007,81582,1815
44009,7625,154
36001,20848,332
36003,2900,81
36007,14842,336
36009,4411,76
36011,5367,88
36013,7321,123
36015,6437,130
36017,2434,69
36019,3586,26
36021,3388,95
36023,3161,60
36025,1508,33
36027,22297,408
36029,65215,1601
36031,1349,26
36033,2074,12
36035,3320,84
36037,4406,118
36039,2638,71
36041,284,2
36043,4554,107
36045,4784,63
36049,2066,30
36051,3546,56
36053,3844,85
36055,52544,989
36057,3182,107
36059,148110,2914
36063,15295,313
36065,19721,476
36067,32410,630
36069,5791,88
36071,36967,638
36073,2447,81
36075,5996,89
36077,2350,43
36079,8340,86
36083,9013,131
36087,38538,689
36089,5514,85
36091,11939,145
36093,10827,178
36095,1200,12
36097,864,12
36099,1610,53
36101,5506,137
36103,162243,3076
36105,4741,59
36107,2804,56
36109,3452,42
36111,10037,228
36113,2835,55
36115,2335,52
36117,4464,64
36119,107486,2097
36121,2814,49
36123,1014,26
28001,2342,77
28003,2917,61
28005,1113,33
28007,2065,69
28009,933,24
28011,4608,123
28013,1578,28
28015,1181,25
28017,2011,51
28019,695,16
28021,984,29
28023,1693,71
28025,1791,50
28027,2775,68
28029,2777,57
28031,2488,79
28033,19660,230
28035,7204,136
28037,760,19
28039,2317,45
28041,1276,33
28043,2473,77
28045,3469,74
28047,16679,278
28049,18785,386
28051,1818,70
28053,928,27
28055,167,6
28057,2896,75
28059,12575,226
28061,2132,45
28063,623,27
28065,1017,31
28067,7945,146
28069,901,23
28071,5730,113
28073,5876,80
28075,6833,226
28077,1202,21
28079,2524,71
28081,9683,160
28083,3374,118
28085,3539,102
28087,6021,137
28089,9448,199
28091,2525,78
28093,4031,92
28095,3988,126
28097,1222,38
28099,3800,168
28101,2294,52
28103,1228,29
28105,4409,93
28107,4303,94
28109,4159,130
28111,1216,34
28113,3000,95
28115,4087,69
28117,2697,58
28119,771,14
28121,12675,264
28123,2936,70
28125,488,17
28127,2747,78
28129,1527,31
28131,1724,29
28133,3183,86
28135,1705,39
28137,3024,74
28139,2785,65
28141,2121,65
28143,990,23
28145,3951,74
28147,1241,40
28149,4126,114
69110,141,2
28151,5218,130
28153,2537,41
28155,1106,30
28157,624,26
28159,2216,75
69120,2,0
28161,1448,37
28163,2887,62
20001,1119,1
20003,809,0
20005,1531,13
20007,365,2
20009,2572,21
20011,1277,3
20013,1209,32
20015,7190,69
20017,278,3
20019,258,3
20021,2355,16
20023,352,10
20025,238,4
20027,818,27
20029,966,2
20031,710,14
20033,157,9
20035,3800,9
20037,4502,80
20039,259,1
20041,1685,36
20043,939,7
20045,8606,76
20047,262,0
20049,174,0
20051,3677,61
20053,1208,4
20055,5982,48
20057,5569,10
20059,2432,37
20061,3017,25
20063,376,22
20065,249,2
20067,966,17
20069,600,12
20071,101,0
20073,587,7
20075,199,0
20077,603,17
20079,3402,59
20081,407,1
20083,199,6
20085,1330,15
20087,1611,32
20089,201,3
20091,54224,638
20093,560,9
20095,727,11
20097,266,5
20099,2598,47
20101,142,5
20103,6765,50
20105,254,4
20107,829,12
20109,291,0
20111,4089,79
20113,3147,80
20115,1021,23
20117,1072,23
20119,493,9
20121,2629,25
20123,558,0
20125,3265,6
20127,588,20
20129,253,9
20131,1479,50
20133,1740,18
20135,364,15
20137,1217,27
20139,1187,11
20141,286,0
20143,548,0
20145,1132,14
20147,704,19
20149,1761,26
20151,804,23
20153,352,7
20155,8295,126
20157,679,14
20159,1052,1
20161,6185,33
20163,632,10
20165,424,0
20167,840,23
20169,5951,104
20171,604,21
20173,53571,512
20175,3877,33
20177,16327,340
20179,426,0
20181,606,7
20183,271,2
20185,345,9
20187,184,2
20189,580,7
20191,2069,27
20193,1110,14
12001,22354,232
20195,406,3
12003,3298,56
20197,658,14
12005,18665,344
20199,175,0
12007,2849,52
20201,523,9
12009,33990,746
20203,215,0
12011,194992,2390
20205,939,12
12013,1608,40
20207,204,0
12015,10684,366
20209,19161,269
12017,9756,399
12019,16716,304
12021,30283,459
12023,7676,155
12027,3798,75
12029,1492,19
12031,88774,1164
12033,33681,629
12035,5965,92
12037,1279,17
12039,5432,84
12041,1403,35
53001,1912,21
12043,903,15
53003,1284,28
12045,1868,41
53005,15009,204
12047,1569,21
53007,6228,62
12049,2794,29
53009,980,8
12051,4309,73
53011,18912,228
12053,11295,399
53013,114,4
12055,7230,307
53015,4334,61
12057,111441,1502
53017,3244,23
12059,2178,44
53019,207,4
12061,11041,261
53021,11113,100
12063,5909,150
53023,117,4
12065,1404,24
53025,8916,114
12067,1590,24
53027,3348,45
12069,24611,559
53029,1305,26
12071,57736,872
53031,337,2
12073,29153,283
53033,84016,1396
12075,2875,35
53035,5781,84
12077,1040,15
53037,2236,30
12079,1995,43
53039,660,8
12081,31909,592
53041,3714,50
12083,27628,791
53043,338,5
12085,10594,284
12086,410716,5429
12087,5857,46
53045,2297,23
12089,7721,112
53047,2142,36
12091,18870,327
53049,712,10
12093,3562,78
53051,624,6
12095,114321,1093
53053,38391,551
12097,36802,444
53055,122,0
12099,120733,2457
53057,4430,61
12101,33377,649
53059,256,1
12103,66571,1441
53061,30828,538
12105,57096,1139
53063,37315,583
12107,5842,126
53065,1610,23
12109,20095,197
53067,7250,79
12111,22145,547
53069,92,0
12113,17108,262
53071,4725,62
12115,27038,742
53073,6749,83
12117,27237,423
53075,3355,45
12119,8017,238
53077,27643,421
12121,5115,131
12123,2640,42
12125,1741,70
12127,34546,655
12129,3163,52
12131,7039,82
12133,2626,48
04001,10461,383
04003,11210,266
04005,16539,311
04007,6399,214
04009,5290,73
04011,559,10
04012,2398,71
04013,510360,9117
04015,21183,643
04017,15630,492
04019,109488,2216
04021,46149,767
04023,7632,168
04025,17509,460
04027,36425,789
45001,2235,35
45003,15731,207
45005,851,15
45007,20367,458
45009,1462,48
45011,2386,48
45013,15436,183
45015,14956,168
45017,1213,36
45019,38134,452
45021,5397,133
45023,3697,65
45025,4274,96
45027,2995,102
45029,3243,112
45031,7814,163
45033,3957,78
45035,15130,185
45037,2782,38
45039,2096,74
45041,16592,381
45043,6236,133
45045,63837,866
45047,7100,158
45049,1684,43
45051,34497,528
45053,2140,41
45055,6698,123
45057,9543,144
45059,6267,160
45061,1766,57
45063,29819,429
45065,915,26
45067,3248,97
45069,2990,50
45071,4390,92
45073,8430,123
45075,8769,216
45077,16420,266
45079,41361,498
45081,1626,45
45083,35812,702
45085,9462,174
45087,2619,75
45089,3803,91
45091,26643,332
37001,15690,223
37003,3901,74
37005,909,4
37007,2280,52
37009,1869,40
37011,1820,20
37013,4244,80
37015,1634,41
37017,2932,40
37019,7971,133
37021,15482,300
37023,9209,138
37025,18463,235
37027,8607,76
37029,582,5
37031,4450,44
37033,1946,23
37035,17402,278
37037,4127,76
37039,2103,19
37041,1362,22
37043,656,18
37045,10243,215
37047,5825,142
37049,8270,114
78010,1100,9
37051,24067,274
37053,1370,15
37055,1855,8
37057,14593,156
37059,3530,28
78020,212,1
37061,5674,127
37063,22005,208
37065,4634,99
37067,31739,345
37069,5387,43
78030,1334,15
37071,23676,375
37073,676,12
37075,559,12
37077,5181,76
37079,2134,39
37081,39769,552
37083,4996,97
37085,9604,151
37087,3841,86
37089,8792,141
37091,1945,60
37093,4111,54
37095,625,8
37097,16389,190
37099,3322,48
37101,17878,190
37103,712,16
37105,5456,66
37107,5421,105
37109,8766,71
37111,4800,61
37113,2561,28
37115,1340,37
37117,2070,37
37119,96552,869
37121,1242,16
37123,3057,86
37125,7947,172
37127,9708,167
37129,16081,150
37131,1685,28
37133,14577,133
37135,7702,93
37137,954,9
37139,3059,77
37141,4649,55
37143,898,8
37145,2971,64
37147,17466,77
37149,1354,27
37151,13176,200
37153,4180,89
37155,15167,206
37157,6823,61
37159,14838,282
37161,6731,195
37163,6776,92
37165,3479,75
37167,6795,111
37169,3649,66
37171,7368,140
37173,1159,16
37175,1904,27
37177,301,6
37179,20652,196
37181,4294,81
37183,74709,523
37185,1588,18
37187,982,30
37189,3932,29
37191,10229,224
29001,2302,20
37193,5982,103
29003,1283,17
37195,8389,147
29005,290,6
37197,3629,46
29007,2075,58
37199,1442,24
29009,2193,44
29011,965,12
29013,1083,23
29015,1450,26
29017,1053,12
29019,17421,80
29021,10056,171
29023,3500,34
29025,641,10
29027,4493,43
29029,3723,81
29031,9293,132
29033,835,23
29035,424,8
29037,7242,89
29039,703,18
29041,422,6
29043,8468,78
29045,472,6
29047,9502,144
29049,1525,64
29051,8578,114
29053,1694,26
29055,2051,30
29057,705,30
29059,826,24
29061,587,11
29063,920,27
29065,820,16
29067,768,25
29069,2413,19
29071,8418,154
29073,877,39
29075,734,20
29077,27587,427
29079,828,34
29081,828,14
29083,1742,36
29085,467,13
29087,366,10
29089,722,5
29091,2819,42
29093,466,5
29095,30131,381
29097,7434,119
29099,21608,210
29101,3876,45
29103,179,2
29105,2921,66
29107,2554,54
29109,2761,72
29111,631,7
29113,4295,36
29115,543,12
29117,1331,37
29119,2449,31
29121,1211,14
29123,1345,16
29125,536,7
29127,2646,41
29129,178,2
29131,2316,49
29133,1269,24
29135,1679,29
29137,597,10
29139,568,10
29141,1622,40
29143,1769,45
29145,4079,66
29147,2559,24
29149,676,3
29151,1403,13
29153,550,13
29155,1412,28
29157,2051,26
29159,4917,76
29161,3020,121
29163,1487,22
29165,3119,42
29167,3225,39
29169,2990,44
29171,225,3
29173,758,12
29175,1813,29
29177,1516,24
29179,464,4
29181,854,14
29183,42955,426
29185,583,7
29186,1617,15
29187,7586,104
29189,88419,1970
21001,1680,49
21003,1799,22
29195,2424,35
21005,1618,16
29197,271,3
21007,348,5
29199,263,3
21009,4046,71
29201,3833,76
21011,768,16
29203,481,10
21013,2748,35
29205,354,7
21015,13000,76
29207,2309,36
21017,1549,12
29209,2030,37
21019,4627,43
29211,747,14
21021,3154,36
29213,4586,88
21023,519,4
29215,1541,22
21025,923,6
29217,1395,40
21027,1100,9
29219,2650,27
21029,6420,48
29221,2122,47
21031,1349,23
29223,819,10
21033,1543,23
29225,2996,53
21035,3377,38
29227,142,1
21037,8091,47
29229,1366,29
21039,431,3
21041,884,10
21043,2007,23
21045,1274,34
21047,6229,79
21049,2409,20
21051,2414,26
21053,1391,27
21055,559,17
21057,658,9
21059,9714,159
21061,888,18
21063,940,2
21065,970,2
21067,32645,234
21069,1081,14
21071,3033,41
21073,3644,29
21075,480,6
21077,649,19
21079,1389,12
21081,2203,13
21083,3952,71
21085,1956,45
21087,1119,13
21089,3326,23
21091,804,15
21093,8816,96
21095,2391,69
21097,1504,9
21099,1829,33
21101,4325,59
21103,1229,8
21105,323,7
21107,3937,128
21109,1207,29
21111,74241,918
21113,4161,51
21115,1774,18
21117,15437,130
21119,1052,16
21121,2899,11
21123,1215,16
21125,5840,25
21127,1255,20
21129,1193,19
21131,788,2
21133,1694,23
21135,1094,31
21137,2104,33
21139,758,17
21141,2486,51
21143,507,13
21145,5768,69
21147,1774,25
21149,833,25
21151,8638,86
21153,873,1
21155,2146,24
21157,2519,48
21159,936,11
21161,1446,27
21163,1858,16
21165,410,13
21167,2356,33
21169,970,20
21171,1249,38
21173,2306,24
21175,2025,1
21177,2746,55
21179,4593,40
21181,457,6
21183,2341,48
21185,6908,69
21187,624,8
21189,425,10
21191,932,1
21193,2325,35
13001,2214,62
21195,5127,60
13003,984,19
21197,974,3
13005,1360,34
21199,5764,87
13007,221,7
21201,190,13
13009,4283,109
21203,1347,14
13011,1730,33
21205,1948,13
13013,8961,116
21207,1749,39
13015,13112,197
21209,4050,26
13017,2044,73
21211,4351,50
13019,1721,40
21213,1659,28
13021,14909,379
21215,1503,13
13023,1434,49
21217,2782,32
13025,1515,29
21219,1011,24
13027,1306,45
21221,1110,8
13029,3232,33
21223,603,3
13031,6434,91
21225,1269,13
13033,2390,51
21227,14544,136
13035,2666,73
21229,1330,30
13037,577,15
21231,2082,43
13039,3708,31
21233,1165,17
54001,1221,21
21235,4232,18
13043,917,59
21237,433,4
13045,10564,213
21239,1976,4
13047,5664,63
13049,1307,27
54003,9683,99
13051,20912,368
54005,1579,31
13053,3079,11
54007,774,1
13055,2597,66
54009,2011,50
13057,27580,263
54011,7800,160
13059,14105,118
54013,230,0
13061,231,3
54015,376,5
13063,23270,387
54017,467,6
13065,913,23
54019,2661,70
13067,69708,910
54021,712,8
13069,5214,150
54023,1068,26
13071,4428,101
54025,2429,52
13073,15738,186
54027,1530,28
13075,1721,40
54029,2595,86
13077,12933,162
54031,1267,20
13079,620,16
54033,4835,70
13081,1915,60
54035,1668,50
13083,1297,10
54037,3624,37
13085,2831,35
54039,12094,285
13087,2753,65
54041,1036,17
13089,57268,830
54043,1224,13
13091,2100,98
54045,2699,76
13093,992,40
54049,3669,33
13095,7093,279
54051,3008,66
13097,13441,180
54053,1767,36
13099,1127,44
54055,4220,112
13101,457,6
54057,2583,77
13103,4225,60
54059,2122,34
13105,2216,62
54061,8025,70
13107,2456,78
54063,946,12
13109,912,22
54065,935,13
13111,2189,60
54067,1179,12
13113,8098,142
54069,3636,67
13115,11053,196
54071,619,5
13117,20036,150
54073,800,17
13119,2565,43
54075,595,9
13121,85771,1122
