fips,cases,deaths
41001,28,0
41003,151,6
41005,1361,37
41007,73,0
41009,73,0
41011,84,0
41013,42,1
41015,14,0
41017,517,7
41019,125,1
41021,4,0
41023,2,0
41025,8,0
41027,165,0
41029,352,1
41031,299,3
41033,98,1
41035,194,1
41037,32,0
41039,501,3
41041,391,9
41043,238,10
41045,646,9
41047,2575,67
41049,289,2
41051,4335,94
41053,282,12
41055,9,0
41057,24,0
41059,1961,23
41061,388,2
41063,19,1
41065,154,3
41067,2740,22
41071,336,10
33001,104,4
33003,86,1
33005,85,2
33007,16,0
33009,103,1
33011,3743,277
33013,457,21
33015,1624,95
33017,325,13
33019,39,1
25001,1745,156
25003,653,46
25005,9073,623
25007,65,0
25009,17232,1177
25011,402,60
25013,7404,696
25015,1126,127
25017,25706,1978
25019,34,1
25021,10236,984
25023,9086,710
25025,21222,1055
25027,13322,990
17001,393,2
17003,35,0
17005,48,2
17007,722,23
17009,13,0
17011,123,2
17013,6,0
17015,43,3
17017,192,11
17019,1486,19
17021,101,5
17023,66,0
17025,12,0
17027,330,17
17029,367,20
17031,105493,4886
17033,30,0
17035,46,2
17037,836,29
17039,27,0
17041,103,2
17043,11267,510
17045,26,0
17047,12,0
17049,83,2
17051,53,3
17053,42,1
17055,116,0
17057,25,0
17059,42,0
17061,17,0
17063,269,5
17065,19,0
17067,28,1
17069,16,0
17071,9,0
17073,194,1
17075,240,7
17077,616,19
17079,50,7
17081,176,17
17083,62,1
17085,110,1
17087,53,0
17089,9148,298
17091,1741,68
17093,1322,24
17095,241,1
17097,11855,440
17099,480,18
17101,41,0
17103,136,2
17105,85,2
17107,79,0
17109,123,15
17111,2934,114
17113,536,15
17115,434,23
17117,127,3
17119,2099,72
17121,130,0
17123,18,0
17125,42,0
17127,33,0
17129,44,0
17131,65,0
17133,261,13
17135,138,5
17137,184,5
17139,52,0
17141,378,5
17143,1254,34
17145,101,1
17147,37,0
17149,13,0
17151,7,0
17153,90,0
17155,8,0
17157,417,7
17159,12,0
17161,1575,31
17163,3792,155
17165,102,1
17167,969,34
17169,15,0
17171,9,0
17173,53,1
17175,8,0
17177,313,6
17179,335,8
17181,276,21
17183,189,2
17185,29,0
17187,179,0
17189,56,0
17191,40,1
17193,56,0
09001,17793,1406
17195,319,16
09003,12645,1412
17197,8474,339
09005,1599,139
17199,301,5
09007,1377,191
09009,13041,1101
17201,3641,122
09011,1402,103
17203,89,3
09013,1019,66
09015,693,15
50001,72,2
50003,83,1
50005,26,0
50007,715,39
50009,5,0
50011,117,6
50013,13,0
50015,42,1
50017,15,0
50019,14,0
50021,89,1
50023,47,2
50025,101,3
50027,70,2
01001,1015,21
01003,3101,22
01005,598,5
01007,363,2
01009,767,3
01011,437,12
01013,753,36
01015,1450,9
01017,859,38
01019,238,8
01021,699,6
01023,276,12
01025,492,9
01027,198,5
01029,111,1
01031,714,5
01033,1058,11
01035,371,10
01037,96,2
01039,775,21
01041,286,4
42001,462,20
01043,1131,11
42003,8094,239
01045,766,18
42005,179,6
01047,1332,23
42007,1212,88
01049,1661,12
42009,128,4
01051,1604,35
42011,5152,365
01053,1011,15
42013,204,3
01055,1908,19
42015,80,3
01057,171,5
42017,6902,578
01059,1174,20
42019,597,15
01061,220,1
42021,250,3
01063,242,11
42023,5,0
01065,455,25
42025,356,28
01067,245,4
42027,370,10
01069,1278,14
42029,4885,349
01071,759,5
42031,75,2
01073,11382,225
42033,131,0
01075,196,2
42035,113,5
01077,1021,10
42037,457,35
01079,300,0
42039,124,1
01081,2565,43
42041,1203,70
01083,1167,12
42043,2640,155
01085,559,26
42045,8669,730
01087,310,13
42047,43,2
01089,4812,30
42049,923,16
01091,511,14
42051,387,4
01093,552,24
42053,9,0
01095,2871,29
42055,1268,46
01097,8135,192
42057,22,2
01099,432,4
42059,107,0
01101,6139,144
42061,287,4
01103,2160,15
42063,256,6
01105,440,3
42065,57,1
01107,361,10
42067,125,6
01109,652,7
42069,1894,212
01111,394,11
42071,5525,406
01113,1186,1
42073,338,11
01115,1226,9
42075,1563,54
01117,3061,32
42077,4810,335
01119,365,17
42079,3252,183
01121,983,13
42081,325,20
01123,845,79
42083,28,1
01125,3873,63
42085,331,9
01127,1466,64
42087,100,1
01129,306,10
42089,1580,123
01131,410,9
42091,9761,848
01133,430,10
42093,93,3
42095,3827,290
42097,401,11
42099,113,5
42101,30354,1691
42103,524,21
42105,20,0
42107,880,49
42109,93,2
42111,120,2
42113,10,0
42115,209,26
42117,35,2
42119,135,2
42121,62,0
42123,15,1
42125,740,11
42127,158,9
42129,1409,46
42131,57,8
42133,2269,86
34001,3379,250
34003,20727,2046
34005,5821,471
34007,8356,573
34009,811,86
34011,3228,157
34013,19731,2103
34015,3066,207
34017,19647,1505
34019,1186,126
34021,8061,614
34023,17879,1408
34025,10157,858
34027,7287,829
34029,10482,1014
34031,17580,1247
34033,872,83
34035,5250,558
34037,1332,195
34039,16746,1349
34041,1343,172
26001,28,1
26003,8,0
26005,495,8
26007,126,13
26009,36,0
26011,41,3
26013,6,0
54017,4,0
26015,170,3
26017,539,31
26019,30,1
26021,1333,64
26023,1133,25
26025,728,41
26027,284,9
26029,46,2
26031,37,2
26033,30,0
26035,58,3
26037,404,13
26039,94,5
26041,72,4
26043,44,2
26045,447,7
26047,58,2
26049,3463,294
26051,51,2
26053,83,1
26055,195,5
26057,149,15
26059,246,25
26061,47,0
26063,146,4
26065,1459,31
26067,269,5
26069,129,12
26071,17,1
26073,200,8
26075,2392,55
26077,1522,80
26079,49,4
26081,7059,154
26083,3,0
26085,17,0
26087,711,39
26089,64,0
26091,1118,16
26093,812,29
26095,4,0
26097,20,0
26099,9689,942
26101,43,0
26103,127,11
26105,104,0
26107,55,2
26109,86,0
26111,292,9
26113,40,1
26115,867,23
26117,177,1
26119,8,0
26121,1125,57
26123,247,0
26125,14614,1127
26127,462,6
26129,51,2
26131,4,0
26133,66,0
26135,24,1
26137,142,10
26139,1686,54
26141,16,1
26143,47,0
26145,1826,129
26147,756,53
26149,551,7
26151,92,6
26153,8,0
26155,321,28
26157,300,27
26159,394,11
26161,2894,122
26163,27092,2804
54047,26,0
26165,67,4
18001,75,3
18003,3535,167
18005,731,50
18007,59,0
18009,56,2
18011,632,49
18013,68,1
18015,128,2
18017,1743,10
18019,1038,52
18021,94,5
18023,342,4
18025,41,1
18027,237,21
18029,449,29
18031,328,35
18033,213,5
18035,616,53
18037,605,12
18039,4609,80
18041,217,7
18043,661,46
18045,61,2
18047,202,10
18049,135,2
18051,195,3
18053,707,32
18055,238,37
18057,2439,112
18059,603,38
18061,271,24
18063,1735,122
18065,362,18
18067,793,67
18069,120,3
18071,547,5
18073,198,2
18075,85,0
18077,146,2
18079,208,14
18081,1650,126
18083,126,0
18085,815,13
18087,538,10
18089,6977,283
18091,803,29
18093,318,28
18095,827,75
18097,14575,766
18099,732,22
18101,42,0
18103,250,2
18105,665,33
18107,336,22
18109,422,35
18111,109,11
18113,621,29
18115,43,4
18117,160,26
18119,73,1
18121,50,1
18123,181,13
18125,37,0
18127,1140,41
18129,155,0
18131,73,1
18133,222,8
18135,131,4
18137,185,8
18139,113,4
18141,3026,84
18143,247,11
18145,818,34
18147,113,3
18149,158,8
18151,193,3
18153,72,1
18155,42,0
18157,1056,12
18159,98,6
18161,50,0
18163,1624,10
18165,31,0
18167,426,11
18169,155,3
18171,20,1
18173,473,31
18175,104,1
18177,579,9
18179,141,2
18181,341,10
18183,143,6
10001,2167,107
10003,6794,287
10005,5608,191
51001,1074,15
51003,735,11
51005,57,3
51007,72,1
51009,105,0
51011,68,0
54101,3,0
51013,2897,136
51015,249,4
51017,4,0
51019,286,6
51021,7,0
51023,185,5
51025,197,1
51027,71,0
51029,593,6
51031,144,2
51033,183,4
51035,307,14
51036,49,3
51037,50,0
51041,3937,72
51043,69,0
51045,15,0
51047,942,12
51049,65,0
51051,22,0
51053,197,4
51057,75,1
51059,15616,520
51061,571,8
51063,32,1
51065,173,8
51067,151,1
51069,651,7
51071,23,0
51073,141,2
51075,150,7
51077,128,4
51079,134,2
51081,417,9
51083,130,1
51085,584,31
51087,3541,180
51089,477,5
51091,3,0
51093,325,9
51095,538,16
51097,35,1
51099,122,4
51101,77,2
51103,29,0
51105,91,1
51107,4995,110
51109,165,2
51111,55,1
51113,60,1
51115,12,0
51117,303,32
51119,26,1
51121,273,3
51125,33,0
51127,115,1
51131,298,28
51133,63,2
51135,172,9
51137,207,3
51139,331,24
51141,108,3
51143,316,2
51145,122,4
51147,323,9
51149,329,2
51153,8838,170
51155,74,3
51157,40,2
51159,322,6
51161,430,7
51163,66,0
02013,3,0
51165,890,17
51167,60,1
02016,89,0
51169,51,3
51171,667,42
02020,1779,11
51173,107,3
51175,234,12
51177,1305,33
51179,1243,7
51181,35,2
51183,276,9
51185,87,0
51187,348,8
51191,170,4
51193,193,2
51195,79,3
51197,100,3
51199,301,3
02050,21,0
02068,4,0
02070,22,0
46003,37,0
46005,586,9
02090,434,5
46007,5,0
02100,8,0
46009,14,0
02110,142,2
46011,113,0
02122,437,1
46013,397,3
02130,48,0
46015,40,0
46017,106,3
02150,15,0
02158,4,0
46019,10,1
46021,2,0
02170,280,2
46023,99,0
02180,20,0
02185,15,0
02188,28,0
46025,16,0
02195,9,0
02198,8,0
46027,113,0
46029,117,0
46031,26,0
02220,30,0
46033,18,0
35001,4735,120
35003,4,1
35005,334,5
35006,601,17
35007,13,1
02240,26,0
35009,453,2
46035,86,1
35013,2182,21
35015,242,3
46037,21,0
35017,66,2
35019,31,0
35021,1,0
35023,85,0
35025,609,3
46039,9,0
35027,97,1
35028,20,0
02261,88,0
35029,223,3
35031,3988,219
35033,6,0
35035,1078,10
46041,58,0
35037,31,1
35039,293,4
35041,139,1
02275,8,0
35043,1070,33
35045,2994,180
46043,16,0
35047,41,0
35049,562,3
35051,28,0
35053,73,6
35055,94,1
46045,13,0
35057,102,1
02290,45,1
35059,26,0
35061,379,4
46047,14,0
46049,26,1
46051,18,0
46053,7,0
46055,1,0
46057,14,0
51510,2798,58
46059,7,0
51520,57,0
46061,20,0
51530,47,0
51540,466,11
46065,83,2
51550,2450,28
46067,26,0
46069,3,0
51570,178,21
46071,8,1
27001,27,0
27003,3245,115
51580,12,0
27005,134,1
46073,39,1
27007,184,0
27009,299,3
27011,22,0
27013,824,4
51590,300,5
27015,79,2
46075,2,0
27017,121,0
27019,744,2
51595,164,15
27021,54,2
27023,93,1
51600,81,7
27025,167,1
46077,12,0
27027,740,39
27029,15,0
27031,2,0
27033,167,0
51610,61,8
27035,192,13
46079,79,2
27037,3797,102
27039,122,0
27041,124,0
27043,80,0
51620,119,6
27045,59,0
46081,26,0
27047,353,1
27049,169,8
27051,44,1
27053,17316,813
51630,348,3
27055,37,0
27057,27,0
27059,102,0
27061,125,12
27063,69,0
51640,331,19
27065,23,1
27067,662,1
27069,3,0
27071,68,3
27073,6,0
51650,1007,5
27075,15,0
46087,24,1
27077,1,0
27079,196,1
27081,53,0
27083,414,3
51660,1039,29
27085,125,0
27087,22,1
27089,27,0
27091,202,5
27093,83,2
51670,254,5
27095,54,3
27097,81,1
27099,1064,2
27101,120,1
51678,28,0
27103,298,13
51680,429,2
27105,1738,6
27107,34,0
51683,1604,20
27109,1588,23
51685,497,7
27111,164,3
27113,70,1
51690,159,3
27115,124,0
27117,142,9
27119,125,3
27121,38,0
27123,6686,259
51700,1573,16
27125,16,0
27127,30,0
27129,56,5
27131,975,8
27133,72,0
51710,3180,24
27135,42,0
27137,383,18
27139,1296,12
27141,615,6
27143,76,2
51720,11,0
27145,2791,20
27147,321,1
27149,15,0
27151,51,1
27153,413,2
51730,442,11
27155,10,0
27157,78,0
27159,23,0
51735,36,0
27161,128,0
27163,1817,43
51740,1462,22
27165,299,0
27167,26,3
27169,240,16
27171,770,5
27173,47,0
51750,27,0
51760,2893,39
19001,22,0
51770,814,11
19003,15,0
19005,148,4
19007,40,3
51775,131,3
19009,28,1
19011,130,1
19013,2970,62
19015,226,2
19017,181,7
19019,105,1
19021,1782,12
51790,140,0
19023,111,2
19025,81,2
19027,175,1
19029,42,1
19031,117,1
51800,1034,49
19033,572,17
19035,97,1
19037,48,0
19039,174,3
19041,168,1
51810,4055,45
19043,94,3
19045,288,3
19047,708,3
19049,1739,35
19051,49,1
51820,166,2
19053,21,0
19055,85,1
19057,144,3
19059,371,4
19061,1484,28
51830,107,6
19063,178,1
19065,77,0
19067,109,2
19069,209,4
19071,32,0
51840,391,4
19073,38,0
19075,72,1
19077,124,5
19079,237,1
19081,114,2
19083,161,0
19085,90,0
19087,109,3
19089,47,0
19091,87,1
19093,29,0
19095,87,1
19097,132,1
19099,450,24
19101,75,0
19103,1881,15
19105,122,1
19107,28,1
19109,76,0
19111,89,3
19113,2005,87
19115,378,14
19117,42,4
19119,99,0
19121,93,2
19123,133,17
19125,147,0
19127,1373,24
19129,76,0
19131,76,0
19133,89,0
19135,66,7
19137,42,3
19139,807,47
19141,116,1
19143,77,0
19145,69,0
19147,74,0
19149,435,8
19151,113,1
19153,9479,201
19155,1153,21
19157,137,8
19159,22,1
19161,79,0
19163,1557,12
19165,155,1
19167,588,2
19169,1088,13
19171,534,29
19173,94,0
19175,67,1
19177,29,1
19179,827,31
19181,503,1
19183,284,10
19185,15,1
19187,699,5
19189,71,0
19191,77,2
19193,3620,49
11001,12126,585
19195,59,0
19197,439,1
02997,68,0
02998,7,0
44001,304,15
44003,1421,102
44005,380,6
44007,14549,808
44009,590,64
36001,2503,169
36003,74,0
36007,1037,76
36009,158,5
36011,143,1
36013,228,5
36015,163,5
36017,207,3
36019,126,4
36021,516,43
36023,91,0
36025,102,0
36027,4490,162
36029,8492,621
36031,63,0
36033,50,1
36035,275,20
36037,270,6
36039,289,5
36041,7,0
36043,239,3
36045,129,0
36049,34,0
36051,165,4
36053,398,6
36055,4711,266
36057,154,5
36059,43203,2706
36063,1440,68
36065,2070,110
36067,3464,188
36069,349,26
36071,11097,404
36073,293,41
36075,241,0
36077,112,6
36079,1421,61
36083,724,39
36087,13864,470
36089,260,4
36091,715,5
36093,1023,37
36095,68,0
36097,21,0
36099,84,0
36101,290,19
36103,43224,2044
36105,1480,32
36107,187,19
36109,228,2
36111,2021,49
36113,300,31
36115,254,11
36117,245,1
36119,35932,1578
36121,112,3
36123,53,6
28001,565,23
28003,335,3
28005,193,4
28007,486,24
28009,118,0
28011,917,32
28013,366,8
28015,240,11
28017,420,19
28019,124,4
28021,398,12
28023,297,25
28025,363,14
28027,632,10
28029,897,23
28031,575,11
28033,3113,26
28035,1564,50
28037,111,3
28039,525,5
28041,223,11
28043,796,20
28045,323,14
28047,2048,31
28049,5091,102
28051,825,46
28053,262,11
28055,20,1
28057,297,10
28059,1837,34
28061,368,8
28063,188,6
28065,191,5
28067,1705,57
28069,223,15
28071,837,7
28073,1080,12
28075,1316,88
28077,300,5
28079,755,25
28081,1162,29
28083,814,59
28085,730,38
28087,941,30
28089,2250,50
28091,581,17
28093,536,8
28095,675,50
28097,276,3
28099,1186,87
28101,514,11
28103,411,10
28105,1039,34
28107,877,11
28109,471,36
28111,209,7
28113,808,30
28115,699,7
28117,318,6
28119,211,1
28121,2091,28
28123,947,17
28125,139,1
28127,696,24
28129,367,12
28131,144,3
28133,893,21
28135,399,10
28137,621,21
28139,285,12
28141,299,3
28143,228,5
28145,503,13
28147,425,18
28149,946,25
69110,41,2
28151,1419,32
28153,729,21
28155,181,12
28157,178,12
28159,560,14
69120,1,0
28161,308,10
28163,757,11
20001,14,0
20003,27,0
20005,61,0
20007,4,0
20009,109,3
20011,69,1
20013,36,0
20015,215,0
20017,6,0
20019,5,0
20021,74,1
20023,2,0
20025,44,1
20027,18,2
20029,29,0
20031,67,8
20033,3,0
20035,151,2
20037,380,1
20039,6,0
20041,40,1
20043,42,0
20045,663,3
20047,10,0
20049,1,0
20051,131,1
20053,18,0
20055,1737,10
20057,2106,10
20059,150,1
20061,179,1
20063,3,0
20065,17,0
20067,92,2
20069,64,0
20071,3,0
20073,15,0
