fips,cases,deaths
41001,1,0
41003,82,5
41005,736,24
41007,49,0
41009,29,0
41011,41,0
41013,10,0
41015,7,0
41017,181,0
41019,40,0
41023,1,0
41025,1,0
41027,89,0
41029,114,0
41031,112,0
41033,33,1
41035,119,0
41037,17,0
41039,151,3
41041,312,2
41043,144,9
41045,108,1
41047,1514,46
41049,61,2
41051,2205,71
41053,141,12
41055,1,0
41057,9,0
41059,524,5
41061,337,1
41063,8,0
41065,69,1
41067,1331,20
41071,119,8
33001,81,1
33003,54,0
33005,71,2
33007,7,0
33009,85,1
33011,3275,246
33013,410,18
33015,1474,89
33017,292,13
33019,32,1
25001,1538,145
25003,594,44
25005,8225,575
25007,49,1
25009,16088,1106
25011,366,54
25013,6776,664
25015,962,110
25017,23962,1862
25019,15,1
25021,9166,930
25023,8684,666
25025,19819,1007
25027,12350,924
17001,88,1
17003,22,0
17005,13,1
17007,586,21
17009,10,0
17011,29,2
17013,1,0
17015,21,2
17017,129,2
17019,866,12
17021,43,5
17023,15,0
17025,3,0
17027,236,17
17029,164,17
17031,90536,4565
17033,18,0
17035,11,0
17037,574,18
17039,6,0
17041,52,0
17043,9036,470
17045,10,0
17047,2,0
17049,12,1
17051,23,3
17053,31,1
17055,14,0
17057,15,0
17059,2,0
17061,9,0
17063,162,4
17065,5,0
17067,18,1
17069,1,0
17071,8,0
17073,86,1
17075,157,5
17077,332,19
17079,46,7
17081,107,17
17083,35,1
17085,42,1
17087,20,0
17089,7750,269
17091,1358,65
17093,1008,23
17095,130,0
17097,9719,416
17099,216,17
17101,7,0
17103,97,2
17105,43,2
17107,14,0
17109,104,15
17111,2032,97
17113,260,13
17115,232,22
17117,51,3
17119,939,68
17121,65,0
17123,8,0
17125,22,0
17127,11,0
17129,25,0
17131,20,0
17133,127,13
17135,44,0
17137,128,3
17139,17,0
17141,267,4
17143,487,28
17145,51,1
17147,19,0
17149,2,0
17151,1,0
17153,74,0
17155,1,0
17157,285,7
17159,4,0
17161,947,29
17163,2086,138
17165,9,0
17167,431,34
17169,13,0
17173,18,1
17175,3,0
17177,270,5
17179,127,8
17181,188,19
17183,66,2
17185,22,0
17187,136,0
17189,20,0
17191,14,1
17193,4,0
09001,16703,1376
17195,186,15
09003,11662,1370
17197,6686,321
09005,1490,137
17199,115,4
09007,1305,184
09009,12359,1075
17201,3030,94
09011,1288,102
17203,34,2
09013,913,64
09015,610,15
50001,68,2
50003,72,1
50005,19,0
50007,607,39
50009,3,0
50011,104,6
50013,10,0
50015,30,1
50017,9,0
50019,14,0
50021,73,1
50023,41,1
50025,94,3
50027,58,2
01001,537,12
01003,680,10
01005,325,1
01007,170,1
01009,208,1
01011,365,11
01013,607,27
01015,276,5
01017,590,28
01019,74,7
01021,214,3
01023,192,12
01025,265,5
01027,53,2
01029,30,1
01031,357,2
01033,372,5
01035,180,6
01037,55,1
01039,316,7
01041,126,3
42001,339,12
01043,408,3
42003,2760,186
01045,244,0
42005,74,6
01047,814,8
42007,669,78
01049,583,5
42009,82,3
01051,822,14
42011,4527,351
01053,258,6
42013,72,1
01055,615,13
42015,57,3
01057,69,1
42017,5744,564
01059,847,13
42019,307,13
01061,63,0
42021,80,3
01063,164,7
42023,3,0
01065,290,20
42025,278,26
01067,132,4
42027,201,7
01069,439,6
42029,3751,324
01071,214,3
42031,35,2
01073,4258,142
42033,72,0
01075,72,1
42035,78,4
01077,412,5
42037,400,34
01079,103,0
42039,53,0
01081,1188,37
42041,852,64
01083,407,0
42043,2045,133
01085,462,20
42045,7248,696
01087,168,8
42047,15,0
01089,1047,7
42049,607,13
01091,278,11
42051,116,4
01093,205,12
42053,7,0
01095,1505,9
42055,925,43
01097,3660,138
42057,18,1
01099,195,2
42059,41,0
01101,3839,97
42061,252,4
01103,966,3
42063,108,6
01105,135,0
42065,22,1
01107,205,6
42067,111,6
01109,404,5
42069,1703,203
01111,171,9
42071,4442,357
01113,474,0
42073,102,9
01115,302,2
42075,1342,43
01117,1077,23
42077,4235,297
01119,276,12
42079,2910,177
01121,265,7
42081,182,19
01123,567,70
42083,17,1
01125,1986,38
42085,140,6
01127,855,17
42087,63,1
01129,101,7
42089,1421,109
01131,280,8
42091,8448,801
01133,231,3
42093,73,1
42095,3413,266
42097,304,5
42099,86,5
42101,26133,1606
42103,496,20
42105,15,0
42107,741,44
42109,66,2
42111,61,1
42113,5,0
42115,182,23
42117,25,2
42119,92,2
42121,18,0
42123,6,0
42125,219,6
42127,140,9
42129,646,38
42131,38,7
42133,1515,48
