fips,cases,deaths
41001,2058,29
41003,5671,31
41005,30408,313
41007,2467,29
41009,3926,44
41011,5165,96
41013,3024,50
41015,1834,25
41017,21037,125
41019,12377,255
41021,163,4
41023,1008,13
41025,1158,28
41027,1973,37
41029,23433,320
41031,3866,57
41033,9531,198
41035,8293,123
41037,968,12
41039,28344,312
41041,3282,41
41043,13355,132
41045,5749,80
41047,37559,458
41049,1878,23
41051,56757,718
41053,7561,82
41055,164,3
41057,1995,34
41059,14673,152
41061,3246,50
41063,701,12
41065,2967,41
41067,39422,327
41069,112,1
41071,8933,118
33001,6184,124
33003,3770,19
33005,5715,49
33007,3424,53
33009,5923,30
33011,45720,677
33013,13471,131
33015,31041,303
33017,13220,121
33019,3321,36
25001,17810,516
25003,8973,323
25005,81253,1875
25007,1861,0
25009,113176,2513
25011,3459,122
25013,65739,1664
25015,11664,319
25017,159612,3925
25019,1934,0
25021,64746,1862
25023,59487,1524
25025,107738,1920
25027,95977,2421
17001,13319,184
17003,754,12
17005,2592,31
17007,8028,96
17009,1074,17
17011,4486,105
17013,701,5
17015,2380,39
17017,2679,40
17019,27318,206
17021,5436,100
17023,2697,48
17025,2623,59
17027,7168,111
17029,8012,130
17031,641268,11826
17033,3362,46
17035,1919,39
17037,12610,139
17039,2106,37
17041,3316,43
17043,109707,1470
17045,2633,69
17047,1048,19
17049,6716,111
17051,4370,68
17053,2490,67
17055,7361,128
17057,5316,87
17059,797,10
17061,2065,53
17063,7480,90
17065,1352,25
17067,2761,45
17069,619,16
17071,716,23
17073,6702,106
17075,4282,81
17077,8140,106
17079,1623,23
17081,6630,145
17083,3405,72
17085,2200,32
17087,2336,38
17089,69139,937
17091,18104,261
17093,17252,124
17095,7436,202
17097,81085,1163
17099,15173,344
17101,3381,43
17103,4846,101
17105,6029,111
17107,4982,89
17109,3791,76
17111,35315,361
17113,23301,258
17115,15467,263
17117,7096,137
17119,40481,677
17121,6993,152
17123,1430,23
17125,2161,54
17127,2193,54
17129,1739,17
17131,2080,37
17133,5290,104
17135,4981,89
17137,5319,123
17139,2420,41
17141,7679,100
17143,27278,405
17145,4372,85
17147,2051,20
17149,2673,61
17151,565,6
17153,1063,12
17155,568,5
17157,5585,108
17159,2836,66
17161,19080,409
17163,40499,649
17165,4396,86
17167,26008,330
17169,1110,22
17171,717,6
17173,3557,52
17175,826,28
17177,5987,114
17179,20808,368
17181,3111,52
17183,14648,221
17185,2182,22
17187,2473,69
17189,2142,35
17191,3088,64
17193,2827,43
09001,112576,2307
17195,8501,228
09003,98714,2585
17197,92350,1209
09005,17159,327
17199,12178,190
09007,14935,395
09009,105535,2233
17201,41830,592
09011,27543,494
17203,5847,105
09013,11373,198
09015,13392,220
50001,1500,8
50003,3186,26
50005,1822,16
50007,11377,125
50009,542,2
50011,3178,50
50013,355,2
50015,1332,7
50017,1374,5
50019,2821,14
50021,3932,29
50023,3576,24
50025,2365,25
50027,2788,31
01001,10252,148
01003,37414,555
01005,3601,76
01007,4279,87
01009,10406,178
01011,1527,44
01013,3351,97
01015,22348,495
01017,5785,143
01019,3068,61
01021,6794,164
01023,903,27
01025,4778,84
01027,2468,68
01029,2494,60
01031,9277,193
01033,9126,202
01035,1892,57
01037,1816,42
01039,6749,184
01041,2509,75
42001,13377,225
01043,15703,296
42003,132673,2343
01045,8944,187
42005,8860,199
01047,5207,207
42007,22440,475
01049,12727,265
42009,6856,171
01051,15488,288
42011,58840,1154
01053,6854,135
42013,17706,388
01055,19899,502
42015,7815,123
01057,3010,82
42017,73566,1427
01059,6094,105
42019,25189,503
01061,4593,128
42021,19633,513
01063,1277,44
42023,511,11
01065,3137,88
42025,8947,202
01067,3149,66
42027,20698,244
01069,17498,412
42029,51038,880
01071,10059,188
42031,4877,124
01073,115597,1953
42033,11316,196
01075,2324,49
42035,5022,78
01077,14650,296
42037,8004,154
01079,4572,118
42039,11055,190
01081,25283,250
42041,28275,626
01083,15745,205
42043,34955,651
01085,1769,64
42045,62391,1504
01087,2418,63
42047,4178,56
01089,52810,705
42049,29717,490
01091,3391,90
42051,17994,410
01093,5248,127
42053,1603,24
01095,18597,306
42055,21904,460
01097,72995,1350
42057,2266,32
01099,3332,65
42059,4952,56
01101,34272,753
42061,6888,157
01103,21861,383
42063,9135,228
01105,1409,40
42065,5099,121
01107,3249,84
42067,2919,116
01109,5022,107
42069,22841,517
01111,3312,64
42071,71858,1330
01113,6981,61
42073,10881,262
01115,16669,344
42075,20707,339
01117,37885,359
42077,48618,939
01119,1340,38
42079,41168,934
01121,13994,286
42081,16598,358
01123,7158,199
42083,5197,91
01125,35327,617
42085,13800,338
01127,11443,371
42087,7329,200
01129,2526,52
42089,19709,366
01131,1714,39
42091,85922,1851
01133,4682,103
42093,2538,71
42095,44694,795
42097,12910,404
42099,5328,124
42101,182323,4018
42103,5433,62
42105,1907,47
42107,19389,475
42109,4767,103
42111,10701,253
42113,589,24
42115,3741,68
42117,4613,130
42119,7518,102
42121,6484,144
42123,4130,126
42125,25820,398
42127,5758,109
42129,45286,903
42131,2774,63
42133,62909,979
34001,39633,773
34003,120092,2996
34005,54959,948
34007,68368,1444
34009,12668,240
34011,21054,480
34013,106366,3154
34015,38570,729
34017,97586,2389
34019,12086,192
34021,39636,1014
34023,106507,2469
34025,92695,1749
34027,58187,1303
34029,95781,2359
34031,81923,2015
34033,7882,206
34035,34946,878
34037,17435,335
34039,79726,2044
34041,12221,255
26001,1153,43
26003,1002,9
26005,14894,193
26007,3196,73
26009,2411,38
26011,1831,34
26013,1341,47
26015,7927,85
26017,15044,391
26019,1663,40
26021,19396,331
26023,7374,137
26025,18951,354
26027,7174,92
26029,2587,34
26031,2898,66
26033,6959,68
26035,3883,103
26037,10230,112
26039,1377,17
26041,5853,106
26043,4035,82
26045,13325,247
26047,3470,51
26049,52652,1093
26051,3312,73
26053,1831,54
26055,9022,120
26057,8780,132
26059,6260,124
26061,4211,55
26063,4867,96
26065,31296,459
26067,11896,100
26069,3057,96
26071,1439,57
26073,9168,124
26075,26280,367
26077,29966,458
26079,1799,38
26081,94331,999
26083,262,5
26085,981,22
26087,12189,255
26089,1650,25
26091,14830,206
26093,23452,245
26095,1599,6
26097,1301,12
26099,122692,2704
26101,2531,38
26103,8100,82
26105,3184,47
26107,4775,47
26109,3383,51
26111,10458,136
26113,1864,38
26115,20747,306
26117,10921,133
26119,971,26
26121,23669,427
26123,6677,84
26125,146943,2692
26127,3739,70
26129,2763,60
26131,618,22
26133,3114,41
26135,965,38
26137,3300,57
26139,41778,505
26141,1388,39
26143,2592,66
26145,28720,678
26147,22662,517
26149,8533,121
26151,5039,136
26153,816,5
26155,8802,130
26157,7507,197
26159,9372,166
26161,34142,339
26163,200547,5600
54047,2944,50
26165,3738,53
18001,4973,78
18003,58844,839
18005,11811,187
18007,1521,17
18009,1990,44
18011,9036,123
18013,1491,48
18015,2650,38
18017,7611,126
18019,18910,267
18021,4306,61
18023,5839,77
18025,1614,27
18027,4716,118
18029,8304,102
18031,4259,110
18033,6463,105
18035,15231,276
18037,8328,135
18039,36412,536
18041,4222,92
18043,11238,225
18045,3395,62
18047,2696,46
18049,3207,68
18051,6667,119
18053,10679,230
18055,4319,101
18057,46826,498
18059,11864,184
18061,6574,98
18063,24166,386
18065,8337,160
18067,14984,300
18069,6510,102
18071,7069,92
18073,5436,91
18075,2896,51
18077,5183,100
18079,3955,66
18081,25408,467
18083,6468,109
18085,12586,154
18087,3671,81
18089,67118,1225
18091,15374,255
18093,7530,177
18095,19006,439
18097,136798,2227
18099,8098,141
18101,1409,20
18103,6012,101
18105,15434,204
18107,6357,115
18109,9569,189
18111,1623,51
18113,8152,111
18115,858,13
18117,2985,69
18119,3187,73
18121,2350,30
18123,2682,57
18125,2307,45
18127,23174,383
18129,3796,44
18131,1868,57
18133,5895,83
18135,3554,101
18137,5062,91
18139,2743,32
18141,44933,640
18143,4442,78
18145,8313,130
18147,3422,43
18149,3237,73
18151,5750,79
18153,3329,54
18155,1366,11
18157,28189,266
18159,2306,61
18161,1106,17
18163,32493,495
18165,2621,54
18167,17658,311
18169,5425,105
18171,1225,18
18173,11354,193
18175,3630,53
18177,11480,260
18179,4307,91
18181,4260,67
18183,5750,57
10001,26199,445
10003,82013,1016
10005,35560,630
51001,4081,77
51003,8069,101
51005,2124,77
51007,1426,40
51009,4349,57
51011,2399,36
51013,18624,271
51015,10168,126
51017,490,14
51019,9925,150
51021,1067,17
51023,3888,46
51025,1803,32
51027,2429,60
51029,2672,38
51031,7176,138
51033,3936,51
51035,3946,93
51036,688,20
51037,1283,27
51041,39620,548
51043,1355,25
51045,547,7
51047,6494,86
51049,721,18
51051,1663,27
51053,3146,52
51057,1257,19
51059,91963,1183
51061,6987,86
51063,1436,29
51065,2674,23
51067,6039,104
51069,11606,150
51071,2283,31
51073,3860,75
51075,2011,30
51077,2076,46
51079,2214,38
51081,1891,28
51083,3897,106
51085,11783,196
51087,34431,716
51089,6491,155
51091,180,4
51093,4447,88
51095,7069,95
51097,637,8
51099,2637,23
51101,1922,24
51103,1062,22
51105,3720,60
51107,34176,300
51109,3222,48
51111,1113,20
51113,990,21
51115,892,22
51117,3417,83
51119,946,31
51121,11781,109
51125,1363,17
51127,2414,25
51131,1155,44
51133,1219,30
51135,2607,66
51137,3705,58
51139,3384,77
51141,2044,55
51143,8143,115
51145,2813,28
51147,2943,51
51149,4963,43
51153,55079,563
51155,4155,88
51157,577,4
51159,1730,14
51161,11889,173
51163,2128,58
02013,433,3
51165,9418,153
51167,3798,63
02016,928,0
51169,3151,77
51171,6431,161
02020,56559,331
51173,4891,118
51175,2397,65
51177,15142,149
51179,15984,105
51181,612,10
51183,1555,27
51185,5715,105
51187,4996,84
51191,7589,146
51193,1869,33
51195,5353,129
51197,4500,102
51199,5485,76
02050,5988,27
02068,265,1
02070,890,6
46003,545,17
46005,3298,47
02090,15520,88
46007,473,9
02100,225,1
46009,1637,29
02110,3864,10
46011,5132,39
02122,10961,57
46013,6685,100
02130,1713,9
46015,813,11
46017,452,14
02150,2557,8
02158,2066,8
46019,1876,31
46021,166,4
02170,21938,106
46023,1724,26
02180,1478,2
02185,2666,6
02188,1798,7
46025,511,5
02195,291,2
02198,501,6
46027,2218,18
46029,5598,84
46031,672,13
02220,1177,4
46033,1358,15
02230,78,0
35001,76525,1123
35003,218,7
35005,13017,203
35006,4361,141
35007,1494,48
02240,1257,10
35009,7392,119
46035,3742,71
35011,249,3
35013,30704,536
35015,10955,203
46037,818,30
35017,2709,51
35019,868,15
35021,44,3
35023,581,11
35025,14369,271
46039,666,11
35027,3003,34
35028,802,9
02261,1699,7
35029,4015,95
35031,15089,507
35033,374,11
35035,8408,102
46041,1843,31
35037,1036,23
35039,4941,85
35041,2739,68
02275,149,0
35043,16191,274
35045,21823,556
46043,514,9
35047,2636,26
35049,13456,171
35051,1073,56
35053,1745,62
35055,2441,65
46045,623,14
35057,1779,20
02290,711,5
35059,530,12
35061,9642,141
46047,990,23
46049,405,15
46051,1339,44
46053,713,30
46055,328,11
46057,1030,40
51510,14277,149
46059,395,6
51520,2268,47
46061,441,4
51530,1321,25
46063,161,2
51540,5337,60
46065,2988,45
51550,28783,359
46067,1053,28
46069,191,2
51570,2597,66
46071,394,16
27001,1893,44
27003,55176,527
51580,760,16
27005,5507,65
46073,300,17
27007,6808,83
27009,7706,114
27011,813,5
27013,9872,59
51590,6216,190
27015,4202,49
46075,140,1
27017,4579,67
27019,13964,58
51595,870,43
27021,4364,47
27023,1955,40
51600,653,20
27025,8544,64
46077,919,18
27027,10507,99
27029,1397,18
27031,248,0
27033,2019,29
51610,545,8
27035,9821,112
46079,1572,20
27037,58163,534
27039,2805,10
27041,6516,91
27043,2257,30
51620,1623,43
27045,2561,14
46081,4358,59
27047,4973,42
27049,6393,87
27051,833,9
27053,156327,1941
51630,3071,26
27055,2360,17
27057,3013,46
27059,5916,74
27061,6366,87
27063,1497,15
51640,1523,62
27065,1967,30
27067,8635,98
27069,624,22
27071,1414,19
27073,1017,25
51650,14998,237
27075,1125,22
46087,911,25
27077,488,4
27079,3944,32
27081,800,5
27083,4666,56
51660,8253,105
27085,6130,73
27087,930,12
27089,1366,20
27091,3359,39
27093,3697,54
51670,3691,88
27095,4310,67
27097,5805,71
27099,6612,42
27101,1395,11
51678,1572,36
27103,4446,55
51680,11799,186
27105,4869,52
27107,915,9
51683,5078,52
27109,18669,120
51685,1266,12
27111,8362,108
27113,2211,27
51690,2059,89
27115,4374,33
27117,1349,27
27119,5286,81
27121,1668,9
27123,64420,993
51700,20569,297
27125,608,9
27127,2469,44
27129,2361,51
27131,10120,132
27133,1597,19
51710,24436,341
27135,2729,28
27137,24398,367
27139,22057,162
27141,15866,116
27143,2180,12
51720,573,13
27145,29213,259
27147,5982,26
27149,1305,11
27151,1399,19
27153,4180,37
51730,5255,108
27155,537,5
27157,3127,8
27159,2484,29
51735,1332,19
27161,3341,31
27163,34287,333
51740,12630,241
27165,1745,14
27167,1064,14
27169,6232,55
27171,21913,174
27173,1627,21
51750,2917,32
51760,23933,348
19001,1062,35
51770,12138,235
19003,520,7
19005,1963,54
19007,1857,51
51775,3483,61
19009,682,14
19011,3665,57
19013,20481,363
19015,3582,37
19017,3612,68
19019,2819,39
19021,4939,47
51790,3398,81
19023,2113,39
19025,1897,16
19027,3492,53
19029,2116,59
19031,2533,27
51800,10911,234
19033,7105,113
19035,1963,45
19037,1614,18
19039,1438,29
19041,2836,35
51810,49736,551
19043,2188,58
19045,7061,104
19047,3410,47
19049,14289,108
19051,1170,25
51820,3637,45
19053,836,13
19055,2636,49
19057,6796,97
19059,3033,52
19061,16210,232
51830,1172,14
19063,1691,46
19065,2648,52
19067,2295,46
19069,1669,28
19071,885,11
51840,3702,55
19073,1185,17
19075,1697,37
19077,1571,34
19079,2391,56
19081,1900,39
19083,2718,51
19085,2216,78
19087,3950,49
19089,1320,23
19091,1715,27
19093,1206,41
19095,2129,29
19097,2768,46
19099,5848,82
19101,2048,40
19103,18184,101
19105,3750,61
19107,1412,35
19109,2750,74
19111,5705,97
19113,29741,403
19115,1715,52
19117,1145,24
19119,1949,42
19121,2212,25
19123,3328,58
19125,5163,92
19127,6476,88
19129,2052,29
19131,1669,43
19133,1107,39
19135,1362,37
19137,1483,42
19139,6401,115
19141,2302,63
19143,971,17
19145,2556,28
19147,1436,32
19149,4675,88
19151,1130,24
19153,75754,739
19155,14666,202
19157,2168,41
19159,690,28
19161,1605,25
19163,25000,276
19165,1828,41
19167,5741,77
19169,13025,53
19171,2671,76
19173,812,13
19175,1655,38
19177,852,21
19179,6053,139
19181,7877,97
19183,3706,57
19185,769,24
19187,7012,116
19189,1891,33
19191,2365,39
19193,19497,245
11001,64240,1190
19195,1103,8
19197,2479,45
02997,492,0
02998,250,2
44001,6073,149
44003,22641,391
44005,8809,52
44007,115046,2095
44009,14083,178
36001,31649,393
36003,4913,103
36007,25320,412
36009,8196,125
36011,8863,107
36013,12828,180
36015,11339,164
36017,4832,88
36019,7029,41
36021,5125,112
36023,5537,84
36025,3696,48
36027,36057,500
36029,109322,1970
36031,2484,35
36033,4477,22
36035,6665,104
36037,7342,133
36039,4501,87
36041,458,3
36043,7077,131
36045,9387,83
36049,3726,39
36051,5970,71
36053,6435,106
36055,86489,1199
36057,6240,150
36059,216266,3310
36063,24767,400
36065,29401,598
36067,53686,773
36069,9677,111
36071,58360,780
36073,4553,90
36075,12202,120
36077,4737,55
36079,12643,98
36083,15312,173
36087,53682,780
36089,11092,131
36091,21003,208
36093,17317,230
36095,2382,23
36097,1602,17
36099,2807,64
36101,10580,176
36103,242318,3631
36105,8671,83
36107,5368,72
36109,6670,59
36111,17557,286
36113,5798,86
36115,4884,69
36117,8540,88
36119,144408,2349
36121,4504,59
36123,1716,29
28001,4623,120
28003,5703,102
28005,2065,56
28007,3352,90
28009,1503,39
28011,6344,151
28013,2809,47
28015,1698,40
28017,3033,67
28019,1347,27
28021,1333,38
28023,2976,94
28025,3094,77
28027,4186,109
28029,4501,92
28031,4303,94
28033,32394,412
28035,13527,253
28037,1214,28
28039,5048,79
28041,2212,49
28043,3734,108
28045,7758,130
28047,34446,542
28049,32131,632
28051,2689,88
28053,1300,39
28055,193,7
28057,4660,105
28059,24582,386
28061,3369,65
28063,959,34
28065,1725,43
28067,13913,243
28069,1423,41
28071,8598,140
28073,10538,138
28075,12048,318
28077,2138,40
28079,4100,88
28081,15707,235
28083,4683,144
28085,5476,135
28087,11105,192
28089,14680,281
28091,4239,108
28093,6504,137
28095,6822,179
28097,1802,57
