fips,cases,deaths
41001,971,15
41003,3194,22
41005,18345,227
41007,1011,8
41009,1835,29
41011,2147,36
41013,1201,22
41015,668,10
41017,9666,79
41019,3565,76
41021,64,1
41023,529,6
41025,383,8
41027,1204,32
41029,11251,144
41031,2312,38
41033,3479,72
41035,4686,73
41037,462,7
41039,13515,152
41041,1401,21
41043,5355,77
41045,3562,63
41047,22870,318
41049,1135,16
41051,39663,627
41053,3878,53
41055,63,1
41057,664,4
41059,8401,86
41061,1466,23
41063,188,5
41065,1422,28
41067,26320,242
41069,34,1
41071,4652,78
33001,4106,100
33003,2459,11
33005,3861,34
33007,2039,41
33009,4034,26
33011,36146,643
33013,9608,116
33015,24253,262
33017,9904,94
33019,1808,25
25001,13904,469
25003,6529,286
25005,66637,1728
25007,1408,0
25009,97571,2389
25011,2570,114
25013,52206,1526
25015,9140,297
25017,134871,3757
25019,1518,0
25021,54803,1789
25023,49115,1435
25025,92743,1838
25027,77029,2233
17001,8611,153
17003,470,11
17005,2082,30
17007,6790,87
17009,723,12
17011,3765,96
17013,519,5
17015,1773,38
17017,2015,36
17019,20976,156
17021,3802,91
17023,1825,41
17025,1488,48
17027,5777,100
17029,5736,101
17031,553716,10875
17033,2137,42
17035,1298,31
17037,10267,126
17039,1563,35
17041,2601,41
17043,91860,1389
17045,1748,60
17047,574,13
17049,4749,83
17051,3200,58
17053,1844,56
17055,4520,88
17057,4037,67
17059,462,5
17061,1449,46
17063,5958,80
17065,839,18
17067,1788,42
17069,389,12
17071,529,23
17073,5059,98
17075,3088,69
17077,5075,75
17079,1156,20
17081,4409,122
17083,2709,69
17085,1826,27
17087,1466,22
17089,59184,846
17091,14442,222
17093,13780,105
17095,5615,183
17097,68071,1076
17099,12710,302
17101,2409,34
17103,4189,92
17105,4878,99
17107,3949,75
17109,2895,62
17111,29057,317
17113,18479,219
17115,10933,218
17117,4765,116
17119,30817,596
17121,4495,122
17123,1081,21
17125,1535,46
17127,1357,43
17129,1244,16
17131,1487,34
17133,4373,94
17135,3775,80
17137,4022,104
17139,1624,36
17141,6170,91
17143,23476,358
17145,3196,69
17147,1521,20
17149,1800,56
17151,326,4
17153,695,7
17155,486,4
17157,4147,93
17159,1761,49
17161,15201,363
17163,31137,562
17165,2589,72
17167,19002,278
17169,777,19
17171,485,1
17173,2317,40
17175,644,24
17177,4808,104
17179,17141,333
17181,2266,44
17183,9920,153
17185,1350,15
17187,1829,51
17189,1648,31
17191,1802,54
17193,1702,36
09001,99995,2196
17195,7271,215
09003,83987,2425
17197,76635,1092
09005,14594,297
17199,7524,146
09007,12780,371
09009,91876,2119
17201,33883,523
09011,22467,448
17203,4853,93
09013,9579,187
09015,10880,194
50001,1061,8
50003,2038,15
50005,1071,7
50007,7492,103
50009,291,2
50011,2028,39
50013,217,2
50015,882,3
50017,815,3
50019,1284,11
50021,2274,20
50023,1891,15
50025,1381,14
50027,1475,13
01001,7142,110
01003,21620,311
01005,2334,59
01007,2666,64
01009,6864,139
01011,1233,42
01013,2219,71
01015,14622,324
01017,3665,123
01019,1862,45
01021,4430,115
01023,613,25
01025,3521,61
01027,1578,57
01029,1504,42
01031,5605,121
01033,6347,137
01035,1119,30
01037,1100,29
01039,4217,119
01041,1540,57
42001,9567,183
01043,9843,198
42003,101287,1980
01045,4902,114
42005,5979,144
01047,3597,154
42007,15415,383
01049,8896,188
42009,4635,138
01051,10233,208
42011,48003,1031
01053,3968,77
42013,13424,339
01055,13981,359
42015,6047,90
01057,2147,62
42017,60585,1301
01059,4273,82
42019,17465,417
01061,2559,81
42021,14615,432
01063,928,34
42023,303,8
01065,2252,78
42025,6360,171
01067,1934,44
42027,16858,224
01069,10714,285
42029,40655,814
01071,6866,112
42031,3182,92
01073,80195,1539
42033,8586,147
01075,1450,37
42035,3680,66
01077,9511,245
42037,5849,133
01079,3076,100
42039,7442,151
01081,16115,173
42041,20403,524
01083,10118,156
42043,25939,549
01085,1413,54
42045,52146,1445
01087,1622,50
42047,2859,39
01089,35344,513
42049,21025,416
01091,2503,65
42051,13198,322
01093,3178,102
42053,1431,21
01095,12338,227
42055,15306,370
01097,41551,815
42057,1355,15
01099,1790,41
42059,3295,40
01101,24871,600
42061,5109,132
01103,14520,283
42063,6348,176
01105,1082,26
42065,3327,98
01107,2356,62
42067,2130,87
01109,3132,77
42069,18439,473
01111,1846,43
42071,55136,1154
01113,4505,40
42073,7580,211
01115,10034,247
42075,16114,289
01117,25401,253
42077,39633,853
01119,1056,32
42079,31802,812
01121,8373,180
42081,11863,286
01123,4077,153
42083,3771,72
01125,26031,457
42085,9604,258
01127,7284,279
42087,5389,178
01129,1687,39
42089,14697,317
01131,1275,30
42091,70054,1716
01133,2786,73
42093,2011,66
42095,35700,711
42097,9619,357
42099,3815,100
42101,152956,3669
42103,3989,54
42105,1182,23
42107,14714,408
42109,3654,85
42111,7989,212
42113,434,20
42115,2634,62
42117,3047,108
42119,6128,87
42121,4055,96
42123,2622,103
42125,17768,300
42127,4104,80
42129,34109,766
42131,1973,54
42133,46362,812
34001,31517,686
34003,104255,2867
34005,44169,855
34007,55569,1308
34009,9178,207
34011,17076,434
34013,93990,2991
34015,30494,640
34017,87886,2286
34019,9784,176
34021,33981,950
34023,92138,2357
34025,75464,1622
34027,50071,1231
34029,75743,2151
34031,72827,1920
34033,6077,185
34035,30024,842
34037,13980,302
34039,71325,1966
34041,9961,236
26001,738,32
26003,666,6
26005,11079,149
26007,2258,61
26009,1624,29
26011,1203,29
26013,981,38
26015,5917,67
26017,11206,346
26019,1273,35
26021,15482,286
26023,5652,120
26025,14400,300
26027,5443,76
26029,1665,21
26031,1922,45
26033,5591,49
26035,2455,81
26037,7578,89
26039,991,14
26041,4027,94
26043,2732,74
26045,10091,209
26047,2369,42
26049,41573,947
26051,2297,59
26053,1401,50
26055,6440,96
26057,6952,124
26059,4385,93
26061,3127,42
26063,4075,79
26065,24732,381
26067,9257,85
26069,1992,74
26071,1052,51
26073,6303,96
26075,20949,309
26077,22976,396
26079,1118,23
26081,72723,839
26083,176,2
26085,629,15
26087,9710,208
26089,1238,18
26091,10782,169
26093,16666,188
26095,1328,5
26097,704,3
26099,100037,2427
26101,1966,24
