fips,cases,deaths
51027,870,24
51029,1369,12
51031,2065,19
51033,1035,9
51035,1495,36
51036,195,8
51037,379,6
51041,13059,172
51043,389,5
51045,149,1
51047,2998,20
51049,197,4
51051,643,5
51053,916,15
51057,341,2
51059,43977,679
51061,2369,28
51063,507,17
51065,758,10
51067,2329,22
51069,3732,28
51071,605,2
51073,855,7
51075,612,7
51077,790,24
51079,543,4
51081,1023,16
51083,1141,36
51085,3828,72
51087,12337,293
51089,2637,53
51091,57,0
51093,1519,29
51095,1898,28
51097,171,2
51099,736,10
51101,453,5
51103,344,2
51105,1476,29
51107,14169,159
51109,902,9
51111,348,4
51113,299,4
51115,310,4
51117,1304,39
51119,275,11
51121,5182,38
51125,348,4
51127,646,5
51131,444,31
51133,427,10
51135,1149,24
51137,944,13
51139,1026,33
51141,765,28
51143,2609,37
51145,865,6
51147,1083,17
51149,1830,8
51153,25519,260
51155,1502,32
51157,163,2
51159,811,6
51161,4686,68
51163,599,6
02013,42,0
51165,3919,48
51167,1520,16
02016,197,0
51169,1214,34
51171,2204,73
02020,22820,118
51173,1817,55
51175,1142,42
51177,4797,67
51179,5221,24
51181,247,5
51183,713,13
51185,2335,24
51187,1329,33
51191,2970,44
51193,692,9
51195,2023,58
51197,1311,28
51199,1472,12
02050,2427,9
02068,59,0
02070,121,1
46003,414,8
46005,2509,35
02090,4900,19
46007,355,8
02100,20,0
46009,1477,23
02110,1030,3
46011,2981,30
02122,3604,15
46013,4426,60
02130,236,0
46015,627,7
46017,410,10
02150,912,2
02158,767,3
46019,881,18
46021,115,4
02170,6353,16
46023,1112,11
02180,275,0
02185,798,2
02188,401,0
46025,313,2
02195,27,0
02198,70,1
46027,1625,12
46029,3452,70
46031,449,10
02220,266,0
46033,672,9
02230,16,0
35001,40808,569
35003,55,3
35005,7197,92
35006,2781,73
35007,665,24
02240,406,3
35009,4041,45
46035,2718,54
35011,97,0
35013,17691,280
35015,4544,70
46037,537,20
35017,904,13
35019,525,5
35021,8,0
35023,240,8
35025,6971,90
46039,412,7
35027,1040,10
35028,284,0
02261,341,3
35029,2365,43
35031,9807,341
35033,121,1
35035,3247,38
46041,1263,12
35037,332,7
35039,2285,42
35041,1503,27
02275,24,0
35043,8161,130
35045,10155,296
46043,382,7
35047,846,4
35049,7529,75
35051,532,35
35053,954,42
35055,1152,39
46045,369,4
35057,524,4
02290,209,4
35059,354,7
35061,5179,66
46047,454,12
46049,313,12
46051,826,35
46053,482,26
46055,233,7
46057,606,34
51510,7298,87
46059,312,2
51520,917,8
46061,311,3
51530,512,4
46063,89,1
51540,2203,35
46065,2023,25
51550,9324,101
46067,700,16
46069,132,1
51570,614,28
46071,262,8
27001,1023,32
27003,28973,323
51580,368,4
27005,2680,36
46073,259,15
27007,2871,41
27009,3888,78
27011,434,3
27013,5040,28
51590,2322,63
27015,2011,32
46075,67,1
27017,2595,37
27019,6449,33
51595,417,30
27021,1928,20
27023,1275,29
51600,304,10
27025,4149,27
46077,538,13
27027,6163,78
27029,657,14
27031,105,0
27033,1221,15
51610,176,6
27035,4509,64
46079,1020,16
27037,30280,277
27039,1175,4
27041,3481,59
27043,911,11
51620,673,17
27045,1110,1
46081,2555,28
27047,1992,18
27049,3059,42
27051,390,7
27053,86273,1382
51630,1039,9
27055,1185,12
27057,1396,37
27059,2636,31
27061,2692,39
27063,791,8
51640,831,35
27065,924,18
27067,5379,65
27069,341,18
27071,546,9
27073,603,14
51650,4332,48
27075,547,15
46087,683,22
27077,152,1
27079,1950,15
27081,454,1
27083,2847,29
51660,4384,44
27085,3073,39
27087,396,7
27089,675,12
27091,1570,25
27093,1879,32
51670,883,10
27095,2028,43
27097,2914,43
27099,3321,25
27101,755,5
51678,596,4
27103,2073,32
51680,4255,53
27105,3530,46
27107,410,8
51683,2887,30
27109,9309,61
51685,931,8
27111,4216,50
27113,905,14
51690,1002,27
27115,2472,12
27117,875,21
27119,3198,49
27121,690,4
27123,37111,688
51700,5973,69
27125,309,4
27127,1308,26
27129,1291,39
27131,5516,55
27133,1025,10
51710,8849,107
27135,1599,14
27137,12538,205
27139,11016,81
27141,7654,57
27143,1021,5
51720,169,1
27145,16946,172
27147,2512,9
27149,671,6
27151,790,16
27153,2226,27
51730,1444,33
27155,216,2
27157,1500,2
27159,1123,12
51735,335,3
27161,1755,13
27163,18467,190
51740,4519,78
27165,1024,7
27167,588,7
27169,3565,43
27171,10834,88
27173,880,14
51750,1497,7
51760,9158,94
19001,606,17
51770,5236,99
19003,266,2
19005,1179,25
19007,972,36
51775,1172,26
19009,381,7
19011,1982,37
19013,12788,218
19015,1907,15
19017,2264,44
19019,1441,16
19021,3715,26
51790,1585,31
19023,1277,22
19025,1173,9
19027,2386,30
19029,1044,38
19031,1396,18
51800,3987,90
19033,4329,62
19035,1233,22
19037,1038,11
19039,687,6
19041,1546,12
51810,16629,150
19043,1388,46
19045,4137,55
19047,2127,22
19049,7943,66
19051,638,20
51820,1194,13
19053,429,3
19055,1634,29
19057,3531,34
19059,1707,19
19061,10615,136
51830,358,8
19063,1011,26
19065,1405,19
19067,1281,34
19069,905,21
19071,467,5
51840,1649,10
19073,648,7
19075,1090,17
19077,951,23
19079,1485,24
19081,1178,24
19083,1456,26
19085,1443,53
19087,2483,27
19089,711,17
19091,983,18
19093,695,28
19095,1137,21
19097,1779,29
19099,2867,53
19101,1029,20
19103,11147,47
19105,2586,48
19107,791,25
19109,1555,32
19111,2859,24
19113,16607,245
19115,1069,24
19117,575,7
19119,1259,25
19121,972,8
19123,1742,34
19125,2713,47
19127,4018,57
19129,1281,15
19131,1043,30
19133,545,16
19135,670,17
19137,763,15
19139,3574,75
19141,1589,53
19143,612,8
19145,1358,13
19147,809,8
19149,3353,51
19151,724,12
19153,41499,410
19155,8270,95
19157,1204,24
19159,365,7
19161,1039,14
19163,14110,152
19165,951,24
19167,4345,44
19169,8008,31
19171,1756,55
19173,544,9
19175,1027,19
19177,455,11
19179,3133,90
19181,3810,34
19183,1882,28
19185,381,21
19187,4447,64
19189,1100,28
19191,1381,18
19193,12284,167
11001,28983,786
19195,521,3
19197,1529,18
02997,157,0
02998,51,1
44001,2403,54
44003,9901,194
44005,2595,9
44007,58946,1347
44009,4482,113
36001,11585,202
36003,1831,72
36007,8157,204
36009,2498,42
36011,2894,20
36013,3518,21
36015,4531,96
36017,1214,21
36019,1075,8
36021,1630,60
36023,2070,32
36025,707,10
36027,12082,234
36029,41252,1194
36031,578,16
36033,761,9
36035,1285,36
36037,2681,51
36039,1322,21
36041,102,1
36043,2138,24
36045,1783,9
36049,910,13
36051,1863,24
36053,2289,66
36055,33755,563
36057,1307,43
36059,87904,2390
36063,8444,176
36065,12111,248
36067,21146,426
36069,3254,62
36071,23372,510
36073,1359,62
36075,3425,36
36077,1205,16
36079,4831,67
36083,4269,81
36087,27510,585
36089,2084,42
36091,5588,40
36093,5913,83
36095,554,5
36097,526,10
36099,790,35
36101,3406,120
36103,96057,2299
36105,3106,40
36107,1679,54
36109,2079,14
36111,5679,141
36113,1156,32
36115,825,15
36117,2559,36
36119,69660,1664
36121,1367,22
36123,501,10
28001,1801,58
28003,2210,40
28005,859,23
28007,1728,51
28009,675,21
28011,3418,95
28013,1175,17
28015,932,18
28017,1594,37
28019,518,10
28021,708,20
28023,1202,58
28025,1329,30
28027,1955,52
28029,2182,45
28031,1843,67
28033,14714,139
28035,5232,101
28037,586,9
28039,1732,35
28041,988,25
28043,1962,62
28045,2033,55
28047,10680,157
28049,13966,265
28051,1592,65
28053,726,22
28055,152,4
28057,2279,51
28059,8771,158
28061,1435,25
28063,466,14
28065,762,24
28067,5236,97
28069,655,19
28071,4250,83
28073,4106,60
28075,4941,171
28077,918,16
28079,2049,51
28081,7668,118
28083,2649,101
28085,2551,79
28087,4394,92
28089,7194,136
28091,1757,63
28093,2915,63
28095,3007,89
28097,984,31
28099,3006,141
28101,1615,33
28103,932,20
28105,3409,74
28107,3202,70
28109,2581,81
28111,878,30
28113,2210,71
28115,3171,42
28117,2101,42
28119,600,7
28121,8793,165
28123,2131,40
28125,387,17
28127,2042,63
28129,1021,20
28131,1173,18
28133,2408,61
28135,1228,32
28137,2391,56
28139,1993,40
28141,1583,53
28143,758,19
28145,2809,42
28147,1002,34
28149,2743,78
69110,120,2
28151,4259,116
28153,1671,27
28155,760,18
28157,532,23
28159,1834,50
69120,2,0
28161,995,32
28163,2114,50
20001,653,1
20003,564,0
20005,1251,10
20007,283,2
20009,2201,21
20011,927,3
20013,1023,18
20015,5314,23
20017,238,3
20019,180,3
20021,1709,16
20023,275,10
20025,191,4
20027,611,17
20029,853,2
20031,508,10
20033,150,7
20035,2544,9
20037,3379,32
20039,231,1
20041,1239,16
20043,722,5
20045,6482,34
20047,240,0
20049,106,0
20051,3210,40
20053,1048,4
20055,5482,39
20057,5138,10
20059,1757,18
20061,1759,17
20063,332,20
20065,204,2
20067,912,14
20069,523,7
20071,93,0
20073,452,2
20075,187,0
20077,427,15
20079,2623,27
20081,361,1
20083,161,4
20085,1018,10
20087,1173,10
20089,193,3
20091,38865,452
20093,503,9
20095,557,7
20097,178,0
20099,1922,10
20101,127,5
20103,5044,38
20105,208,2
20107,518,4
20109,273,0
20111,3366,59
20113,2348,26
20115,678,5
20117,855,21
20119,394,4
20121,1818,7
20123,386,0
20125,2244,6
20127,404,4
20129,201,8
20131,1345,49
20133,1192,12
20135,323,15
20137,1179,25
20139,816,6
20141,181,0
20143,417,0
20145,982,1
20147,578,12
20149,1109,3
20151,683,19
20153,311,7
20155,6938,103
20157,560,11
20159,783,1
20161,4917,20
20163,461,9
20165,343,0
20167,721,17
20169,4436,58
20171,549,16
20173,39423,282
20175,3552,28
20177,11622,219
20179,383,0
20181,544,7
20183,209,1
20185,269,8
20187,161,2
20189,526,6
20191,1338,13
20193,931,7
12001,15866,129
20195,292,3
12003,2470,36
20197,442,7
12005,11907,209
20199,159,0
12007,2180,23
20201,436,8
12009,21034,523
20203,179,0
12011,137610,1847
20205,662,7
12013,1233,28
20207,114,0
12015,7410,231
20209,15576,198
12017,6663,266
12019,11261,186
12021,22506,333
12023,6007,117
12027,2898,56
12029,1115,11
12031,61321,725
12033,22349,373
12035,3724,48
12037,900,4
12039,3987,59
12041,1014,23
53001,1627,16
12043,769,11
53003,959,18
12045,1333,27
53005,11692,164
12047,1277,15
53007,5156,36
12049,2110,20
53009,716,5
12051,3291,49
53011,13344,146
12053,7336,278
53013,84,4
12055,4975,204
53015,2415,29
12057,77118,1071
53017,2716,15
12059,1683,25
53019,176,2
12061,6875,159
53021,8772,83
12063,4649,118
53023,95,2
12065,994,16
53025,6923,82
12067,1422,22
53027,2220,26
12069,15559,295
53029,924,23
12071,40634,673
53031,220,1
12073,19573,175
53033,62582,1052
12075,1851,19
53035,3887,40
12077,750,14
53037,1688,26
12079,1540,33
53039,476,3
12081,22332,433
53041,2445,31
12083,17799,463
53043,250,5
12085,7839,210
12086,298872,4188
12087,4226,35
53045,1492,16
12089,4775,66
53047,1757,32
12091,12856,231
53049,542,5
12093,2430,51
53051,453,4
12095,76457,748
53053,27620,348
12097,25344,288
53055,74,0
12099,82888,1895
53057,3299,40
12101,21932,376
53059,190,1
12103,44975,1049
53061,23189,393
12105,37403,790
53063,26174,370
12107,3990,72
53065,1182,17
12109,13072,113
53067,4776,56
12111,14278,405
53069,48,0
12113,11180,128
53071,3586,35
12115,18607,509
53073,3478,66
12117,18083,314
53075,2784,27
12119,5085,120
53077,21053,326
12121,4015,97
12123,1967,25
12125,1439,65
12127,22291,449
12129,2106,25
12131,4891,48
12133,1971,31
04001,7438,237
04003,7480,130
04005,11126,210
04007,4517,135
04009,3228,51
04011,400,4
04012,1464,35
04013,322449,5125
04015,12573,344
04017,11296,342
04019,69522,1064
04021,27649,367
04023,6002,98
04025,11319,218
04027,27366,519
45001,1275,25
45003,9156,133
45005,511,9
45007,12054,280
45009,957,40
45011,1455,30
45013,9586,105
45015,9153,111
45017,807,20
45019,24202,321
45021,3035,79
45023,2247,45
45025,2336,61
45027,1830,74
45029,1951,55
45031,4546,94
45033,2376,59
45035,8354,128
45037,1551,26
45039,1364,53
45041,10494,259
45043,3930,79
45045,37327,502
45047,4248,93
45049,1099,36
45051,20336,317
45053,1347,25
45055,3911,75
45057,5234,84
45059,3609,81
45061,1194,42
45063,16734,269
45065,473,9
45067,1946,63
45069,1916,27
45071,2822,71
45073,5241,62
45075,5105,147
45077,10203,153
45079,26344,335
45081,1001,28
45083,19756,392
45085,5519,117
45087,1551,41
45089,2213,61
45091,15208,180
37001,10397,117
37003,2662,30
37005,638,2
37007,1407,26
37009,1212,27
37011,1342,15
37013,2534,61
37015,1204,27
37017,1843,24
37019,4402,72
37021,9195,169
37023,6195,75
37025,11161,146
37027,5842,28
37029,285,5
37031,2723,17
37033,1160,9
37035,11101,158
37037,2905,65
37039,1257,15
37041,821,20
37043,368,5
37045,6675,139
37047,3629,83
37049,5127,83
78010,829,7
37051,13900,138
37053,649,11
37055,1024,5
37057,8700,85
37059,2112,13
78020,174,1
37061,4227,67
37063,15173,144
37065,3227,81
37067,20643,221
37069,3186,37
78030,1028,15
37071,15513,239
37073,357,12
37075,395,11
37077,3570,63
37079,1534,28
37081,24500,312
37083,2899,49
37085,5958,94
37087,2136,61
37089,5496,92
37091,1349,48
37093,2758,35
37095,326,5
37097,9369,101
37099,2259,18
37101,11881,112
37103,407,16
37105,3510,41
37107,3239,70
37109,5378,20
37111,3066,38
37113,1400,9
37115,797,19
37117,1328,25
37119,63088,566
37121,875,7
37123,1920,46
37125,4871,76
37127,6081,120
37129,9597,89
37131,1052,27
37133,8730,66
37135,5046,65
37137,528,5
37139,1807,44
37141,2737,22
37143,533,5
37145,1646,21
37147,11454,69
37149,720,13
37151,8048,123
37153,2630,47
37155,9840,137
37157,4432,25
37159,9017,172
37161,4337,118
37163,4912,61
37165,2522,54
37167,4331,78
37169,2005,27
37171,4430,75
37173,692,8
37175,917,10
37177,169,3
37179,12505,98
37181,2679,68
37183,44203,345
37185,1093,9
37187,444,10
37189,2605,16
37191,7422,145
29001,1764,11
37193,3877,72
29003,1091,14
37195,5516,103
29005,260,5
37197,2377,28
29007,1829,36
37199,1031,8
29009,1781,36
29011,764,9
29013,834,12
29015,1189,16
29017,956,12
29019,13835,58
29021,8368,132
29023,2805,15
29025,545,5
29027,3778,20
29029,3143,63
29031,7754,109
29033,650,18
29035,373,6
29037,5627,54
29039,516,8
29041,332,3
29043,6285,49
29045,371,4
29047,7134,98
29049,1248,56
29051,7605,90
29053,1493,20
29055,1706,19
29057,585,29
29059,697,18
29061,468,9
29063,780,19
29065,701,8
29067,617,19
29069,2083,15
29071,6556,113
29073,675,29
29075,604,16
29077,21496,297
29079,679,23
29081,633,10
29083,1432,22
29085,425,9
29087,324,9
29089,617,2
29091,2313,37
29093,408,1
29095,23425,243
29097,6020,84
29099,16795,134
29101,3214,29
29103,150,1
29105,2491,46
29107,2058,40
29109,2293,52
29111,539,3
29113,3536,20
29115,417,11
29117,1036,23
29119,2013,27
29121,916,10
29123,1200,10
29125,463,6
29127,2329,24
29129,131,1
29131,2024,42
29133,1137,15
29135,1488,17
29137,516,5
29139,498,9
29141,1444,24
29143,1615,31
29145,3467,46
29147,2348,19
29149,532,3
29151,1188,8
29153,378,5
29155,1273,21
29157,1852,19
29159,4186,61
29161,2480,85
29163,1275,14
29165,2420,23
29167,2576,36
29169,2546,27
29171,199,1
29173,660,7
29175,1599,17
29177,1115,8
29179,414,3
29181,673,8
29183,29669,330
29185,458,5
29186,1412,5
29187,6539,69
29189,69480,1391
21001,1294,45
21003,1167,18
29195,1994,23
21005,971,2
29197,199,1
21007,233,3
29199,227,3
21009,2563,35
29201,3328,60
21011,505,8
29203,408,9
21013,1787,26
29205,293,4
21015,7800,43
29207,2015,33
21017,1000,1
29209,1612,24
21019,3003,31
29211,656,10
21021,2162,2
29213,3752,52
21023,275,3
29215,1339,17
21025,597,3
29217,1082,19
21027,658,5
29219,2021,19
21029,4134,30
29221,1780,39
21031,814,16
29223,663,6
21033,869,15
29225,2423,38
21035,2344,25
29227,119,1
21037,4650,35
29229,1068,23
21039,328,1
21041,527,7
21043,1363,6
21045,884,27
21047,4310,57
21049,1452,15
21051,1623,8
21053,923,20
21055,336,3
21057,427,6
21059,5737,92
21061,559,13
21063,784,1
21065,670,0
21067,23169,160
21069,711,2
21071,1805,15
21073,2132,19
21075,363,4
21077,426,9
21079,940,4
21081,1289,9
21083,2632,47
21085,1295,32
21087,811,12
21089,2275,19
21091,447,12
21093,5949,42
21095,1538,18
21097,729,1
21099,1238,9
21101,2939,49
21103,814,4
21105,223,5
21107,2670,103
21109,846,19
21111,52277,658
21113,2621,46
21115,1120,15
21117,8997,79
21119,738,14
21121,1763,10
21123,816,4
21125,3645,14
21127,758,5
21129,1043,18
21131,471,1
21133,1027,4
21135,775,23
21137,1443,23
21139,488,6
21141,1697,39
21143,320,5
21145,4265,41
21147,1164,8
21149,549,21
21151,5706,36
21153,701,1
21155,1510,20
21157,1558,20
21159,657,10
21161,920,17
21163,1133,4
21165,215,1
21167,1365,6
21169,601,9
21171,945,26
21173,1378,12
21175,518,0
21177,1991,38
21179,2855,17
21181,255,3
21183,1505,30
21185,3737,48
21187,428,6
21189,304,10
21191,612,1
21193,1552,15
13001,1677,44
21195,2923,34
13003,775,9
21197,688,0
13005,1012,25
21199,3875,62
13007,164,6
21201,138,5
13009,3203,75
21203,842,8
13011,1248,20
21205,1214,3
13013,5296,67
21207,1142,35
13015,7951,130
21209,2457,23
13017,1491,44
21211,2989,28
13019,1132,31
21213,1191,11
13021,10126,261
21215,987,5
13023,1016,35
21217,1747,21
13025,1044,20
21219,686,16
13027,994,31
21221,658,3
13029,1963,21
21223,373,0
13031,4421,57
21225,954,10
13033,1570,20
21227,10194,84
13035,1703,48
21229,869,9
13037,362,11
21231,1455,20
13039,2491,22
21233,741,13
54001,765,9
21235,2741,9
13043,689,36
21237,300,3
13045,7614,125
21239,1253,1
13047,3442,39
13049,1031,19
54003,6245,51
13051,13657,239
54005,1067,21
13053,2211,3
54007,298,1
13055,1822,47
54009,1405,24
13057,16567,132
54011,5232,101
13059,10088,66
54013,130,0
13061,177,3
54015,258,4
13063,14415,233
54017,245,3
13065,650,14
54019,1711,48
13067,44345,575
54021,397,1
13069,4090,93
54023,760,17
13071,3151,53
54025,1469,35
13073,10031,100
54027,988,11
13075,1261,25
54029,1837,41
13077,8282,84
54031,775,7
13079,422,8
54033,2949,33
13081,1386,39
54035,1153,29
13083,822,8
54037,2337,26
13085,1793,16
54039,8582,203
13087,2008,51
54041,525,4
13089,38320,531
54043,741,8
13091,1451,62
54045,1642,58
13093,673,25
54049,1826,13
13095,4761,213
54051,2100,53
13097,8264,109
54053,1031,15
13099,810,41
54055,2783,54
13101,378,3
54057,2095,62
13103,2702,35
54059,1422,20
13105,1636,34
54061,5284,31
13107,1843,53
54063,646,11
13109,663,13
54065,641,8
13111,1364,43
54067,654,8
13113,4833,77
54069,2484,37
13115,7713,128
54071,293,2
13117,10827,81
54073,569,5
13119,1815,26
54075,356,9
13121,56903,790
54077,1649,30
13123,1844,38
54079,2953,56
13125,178,4
29510,17028,302
13127,5276,135
54081,2670,29
13129,4897,66
54083,1138,6
13131,1323,32
54085,345,7
13133,1128,29
54087,306,5
13135,57528,601
54089,439,16
13137,3788,91
54091,689,13
13139,18416,232
54093,330,2
13141,671,47
54095,357,2
13143,1874,38
54097,922,4
13145,1449,29
